,Atom_1,Atom_2,Atom_3,Atom_4,Atom_5,Atom_6,Atom_7,Atom_8,Atom_9,Atom_10,Atom_11,Atom_12,Atom_13,Atom_14,Atom_15,Atom_16,Atom_17,Atom_18,Atom_19,Atom_20,Atom_21,Atom_22,Atom_23
10,0.4821844252305586,0.6362412822823246,0.4383277194638582,0.6126966292879105,0.8440413478501751,0.6011602392175805,0.609505946660509,1.0029558614708625,0.8757752205417445,0.3179210353264001,0.9589091450319808,0.5668554049260545,1.1713566970824898,0.2399054514619761,0.5778525730483268,0.7545309762460326,0.4551563765733622,1.2292056426001305,0.8732836919350987,0.44947816456866235,0.26222232936324474,0.5369761545541261,0.5123129161840939
11,0.2995342595856303,0.4948581287589692,0.2922866049522257,0.4104315715427592,0.6236824755054613,0.6392806878315554,0.4334854952217607,0.6177300867359139,0.5398739543306837,0.35830401794125893,0.3941897186728291,0.1436490518377379,1.1170257435708453,0.6319536381415003,0.18227341050897092,0.27320941489055434,0.40319082473878826,0.9416031604662338,0.3687787035475182,0.6335144989848406,0.33723376686904594,0.16387083041144582,0.1143041782610168
12,0.458695125783721,0.28013747407209993,0.5781883589320027,0.32498261443408194,0.16819633527941255,0.43367947575456073,0.26594544901865674,0.20835176999190522,0.02267313947677083,0.8023750072856222,0.6383883258780912,0.4271475741402275,0.8290395116036389,0.777404249715579,0.4416374035094535,0.319379496484923,0.4314416441724561,0.7405649949869357,0.5350302248391583,0.583866954386026,0.6662040277344967,0.7022681656969201,0.6004667193972953
13,0.5622738767603878,0.6807052183294356,0.5754476085799387,0.6003076870290095,0.7197540263378487,0.8614242286309938,0.6269222426271086,0.5866007671822121,0.5796846799804402,0.6684301478440077,0.19350030216005373,0.3993808334082661,1.2198346247750145,0.9451918593368958,0.41484165193308625,0.32700164388717545,0.6661926819682729,0.9214806084774656,0.30764644594249474,0.904406225334619,0.6655027198063628,0.43103461003881915,0.423462651983471
14,0.753615925858546,0.7800858742859061,0.7837999733695086,0.6972259284676677,0.7249735914933486,0.9523996297487892,0.7878330429175747,0.7256636775948898,0.6528903109180159,1.0568596592608983,0.41475479683346883,0.7400337030409909,0.9340645115836486,1.1323070994810382,0.8022506230268146,0.6608566713676901,0.9357077367853877,0.48332857540186874,0.7935155887116022,1.0281128678614493,0.9966864452121672,0.8580680829930206,0.7695451633670763
15,0.3306629870079894,0.4087448751260798,0.34592214220822937,0.30279874495993075,0.4976270440710439,0.5083295094005293,0.4504317128707005,0.7413081498139219,0.5480913322074301,0.6987591536453903,0.5785868609076532,0.49695058269063475,0.6288294775215296,0.5821757401473013,0.5855903535295917,0.5744781543463033,0.5646002609474072,0.5065140785802502,0.8092673624568884,0.5062865483718619,0.5890991483355464,0.6295955658605903,0.4901212476344851
16,0.40552894896918606,0.5069817901246922,0.4458787055550762,0.45851870928511745,0.5901603352400705,0.6626612625117817,0.43094200167002766,0.48349472892201195,0.4659003535428753,0.48498184911618697,0.42784741561118267,0.18667895866310455,1.1724308910976373,0.7460687716499734,0.14775634508169813,0.15708290168147224,0.41318533708527017,0.991914408807534,0.18909020936969323,0.7006518656507478,0.44894471921615914,0.31073236095943857,0.29905906826691153
17,0.6016610633219877,0.3593840369615565,0.7265769169840716,0.47484230369957375,0.27132095816872054,0.3848496518334667,0.3556597495741653,0.3615067812577932,0.3113830333610811,0.8996536381145336,0.9130796674429719,0.5971005221966744,0.878358807321928,0.7861000059448137,0.5860989144435451,0.5327462181841398,0.45601354250420717,0.9385170187055747,0.7081850337211334,0.5591002028615922,0.7428157896895273,0.8678907429206898,0.7759815009801183
18,0.5020983244189656,0.529824172464184,0.5065160057457123,0.4733647434361478,0.6290718023630948,0.5252790050282503,0.5951899671860489,0.9480909478230081,0.7412323033352339,0.8263785640492353,0.8645957609877857,0.7137935719260164,0.5014919684302033,0.536843531319825,0.7943947922875514,0.8168663860314679,0.6835155819290939,0.6006614640544207,1.0591264991648706,0.47424573571771145,0.7022928857763518,0.8334712602408236,0.6988239761384788
19,0.7194822310870674,0.6948699104379936,0.7621306330959267,0.6262288094192074,0.626439987691776,0.8313887883572285,0.7340235947861062,0.7597344571255997,0.6279836686900608,1.0919761904550098,0.6074606128553915,0.7826757076356089,0.6556021616803898,1.0418333086607836,0.8568215018389663,0.7360077378784431,0.9069322411871991,0.19777308815913247,0.9350519748871516,0.909939018751495,0.9962486441205709,0.9420799329926451,0.8218680981621546
20,0.44951131286153934,0.567786729523177,0.4168226637755658,0.4662157368685424,0.6751138045935903,0.6288196119143077,0.6103628092568534,0.9299550770569134,0.7363832023981727,0.740873872736727,0.6888760730909209,0.6326146246514549,0.6603288532239069,0.5908728681747335,0.7223317008228156,0.739897872280562,0.6914257286456412,0.5716066780575607,0.9605267586322841,0.5781081368104357,0.6531986102054077,0.7029544726819986,0.5755895425023261
21,0.8049087611181859,1.0457606895068667,0.6985663438860696,0.9195005745977813,1.1720976103131993,1.153162954072593,1.0368798919161901,1.2693527663120012,1.1426827935785226,0.7861837067145031,0.6835562712934232,0.8496359592925086,1.297102229741357,0.9649643200812661,0.9183915755349576,0.9652281421593918,1.0412508391680595,1.0359412118455371,1.048904532996933,1.0751227919853776,0.8484129229769406,0.6934156395435763,0.6796707716882883
22,0.5770714179876046,0.7192347683568319,0.5784379733626056,0.6497094271595558,0.7917932418978785,0.881598559457932,0.6500789726551369,0.6467666912383241,0.6545976112833809,0.5655085836271595,0.35871691513544224,0.3796696374580685,1.3333169894664958,0.9144114944905256,0.3621214402819887,0.3513590852359778,0.632612132570627,1.0809413464198694,0.23498472310957227,0.904882885703931,0.5946465234694274,0.3385635083165741,0.38856749494099135
23,0.5230864823263291,0.7220305487363797,0.46525890770755873,0.678376000697084,0.9145495132928738,0.7537152882592132,0.6665006601831467,0.9727009575894175,0.8886618434838621,0.128255560329508,0.8446036105485745,0.497221312503337,1.343716560290897,0.4950683946095334,0.48395447876003983,0.6746677027908118,0.5010245212667624,1.3024109161090442,0.7133053803160007,0.6495329374557334,0.24590328256100208,0.35769399025371773,0.41234994479693265
24,0.5666770795188851,0.8296494946771422,0.445199858566319,0.7142414059437397,0.9915123836295099,0.9175122238606462,0.8101822073480571,1.0997231299719805,0.9696202088608593,0.4765843774948523,0.6349118534451599,0.6168065108342656,1.2127547956615137,0.6822218678929166,0.6777229977003155,0.7743439911955611,0.7725512694198801,1.0392661807256118,0.8668179160466598,0.8198910714478317,0.5456476527137966,0.4390154896440748,0.4300216134250385
25,0.3064395847760939,0.36835395277203864,0.3202329000806734,0.31720118628832084,0.5325998948005833,0.3550464569832242,0.41523253457208514,0.8255609987126146,0.6287285610381861,0.6136301357273094,0.7931041102514651,0.5266595406973477,0.6655330152591981,0.31937639916943783,0.5968487761668795,0.6587807766544976,0.45749501860373953,0.7431246156601193,0.8901596678611103,0.2629474644104282,0.472435495503964,0.6516550787398397,0.5223691717199219
26,0.4926143843660406,0.6740738074776067,0.4247280768639987,0.6330367057512306,0.8834602310960876,0.6475157008316236,0.6545269172760814,1.0562256556455774,0.9179282367416619,0.3281745727811285,0.9484072407558097,0.5968752173804013,1.1608937050393546,0.24723077987973202,0.6212459753701283,0.7921206667725008,0.5209082624031494,1.207051860691992,0.9173167888648036,0.4857578467162764,0.29899046374771904,0.539309133658449,0.5113179999041629
27,0.2888959763479316,0.48140007959295705,0.28269873912559,0.37955738992489396,0.5936646406678373,0.6401608134727559,0.4338029807443905,0.6075957831024914,0.5126113619901808,0.43869011798835406,0.3101594115461404,0.18595705182353564,1.0493970623172146,0.6584669501463807,0.2535085046178566,0.27772621107296125,0.44935282040378494,0.8429319037739643,0.41144057364382813,0.643646397990724,0.40488437968397356,0.24276449523648813,0.15426703528841562
28,0.4875974122065299,0.28888409738617565,0.6055625806115816,0.3313845713123624,0.11546022498173367,0.43019225031148645,0.30695041720759714,0.28557422090225476,0.10733131311126354,0.8656378113298402,0.668468842562739,0.4969507270574229,0.7295301189121667,0.7954135285152221,0.5259720162837391,0.4060483748339635,0.49428351897788,0.6503185330282384,0.6319441919573614,0.587588874678915,0.7230825847538275,0.7683260965655317,0.6543554536626383
29,0.5087326701960595,0.655688699931513,0.5061618741177079,0.5596248095694563,0.7117620546937807,0.8334722950077158,0.6099473009696249,0.6350060122895923,0.5917970570562313,0.627502626132637,0.12161219274631987,0.3793152054992011,1.1635695915586657,0.8887902306111944,0.4166132041997492,0.35260712941809774,0.6524492079604269,0.8628987161886382,0.3901057895513913,0.8614990920752231,0.625479406434997,0.39018617244031967,0.3661558359323981
30,0.7313037789853299,0.7321180286083013,0.7766047989987173,0.6616804736729036,0.6591857784533526,0.9089650545198648,0.7353966836261624,0.6276391977843399,0.5724431084377802,1.0427669629672758,0.41120233560169367,0.6998215999864117,0.9348337790217041,1.120529472997652,0.75406131157347,0.5963461651405692,0.887922430832534,0.5144066430364213,0.726537452713129,1.000060682678743,0.9745688728223758,0.8430926693807904,0.7551513429271758
31,0.22506279944169502,0.3395088645507763,0.24541877679026586,0.2261254249786388,0.4682202097990138,0.4385523754988321,0.3710373857505062,0.7049900443235845,0.5139581225782274,0.5993767343294498,0.5735893954316867,0.40996374450375617,0.6906476629946706,0.48966379684561123,0.49691896885901,0.5124373630884372,0.4631130572663526,0.6063779303371785,0.7461122004683707,0.42242321082046796,0.481547946080425,0.547142568864484,0.4056369430587321
32,0.21653425864033082,0.3505884946814748,0.26864355833075615,0.24787255585595816,0.44970620039755116,0.5227545334597478,0.3137897505038924,0.5107098011713597,0.38306121863195863,0.5127029168913085,0.3625304684126812,0.17290583523485015,0.9190201852516625,0.6222762380515265,0.2560009436999439,0.2301074283505229,0.384673022790445,0.7383753116809907,0.4456742420750658,0.5546628778573464,0.42633531664286983,0.36431287576110566,0.24384405044023164
33,0.5436485150796604,0.28265968246242756,0.6602202046357402,0.38996454623681265,0.2073101336139231,0.2505590441473038,0.34594006442196445,0.5346910332261894,0.3765688605775618,0.9134106725111198,0.9218349212606443,0.6372020306451175,0.6080033724413049,0.6821868538372577,0.6645799298619106,0.6259426418475442,0.4923851911583513,0.7551609768122293,0.8583437786088116,0.42869675537959645,0.7413405011983198,0.8983337981760048,0.7763747888336228
34,0.37130573123516136,0.31852273371780293,0.4256801984180737,0.31828859001686677,0.4566817441533684,0.25301883317934776,0.38509986675486524,0.7844277597247626,0.585410467168944,0.7081717968580055,0.8666776415651197,0.5759007571380518,0.5851479307833191,0.37167844249786686,0.636055306832843,0.6791715165845599,0.4542620012613185,0.7368840484770993,0.9211364124536087,0.20683075113075794,0.5476547623430076,0.7465544942904884,0.6155811970123343
35,0.5214827088518654,0.4537015798758038,0.5979159055434955,0.40273031262874054,0.3715776162068734,0.6141873011506592,0.48028025154652454,0.4890776116597547,0.3467211144534511,0.9086821580362717,0.5076444761021023,0.553707216922609,0.6828382684794402,0.8772554418881972,0.6160327534719415,0.4825162316863164,0.6605528888735905,0.4084949215106597,0.7005876978474376,0.7195199508097837,0.7963804381179739,0.7649731181194062,0.643458902740876
36,0.2133890266101791,0.4270922922948159,0.16213390969139807,0.3034197243453415,0.5724858223288175,0.5358820429059464,0.43092641275047533,0.7507775371085696,0.5818034685233178,0.4971368235075893,0.5020788061597682,0.36202442192783235,0.8318281678928647,0.4943980733505908,0.4516263426221082,0.4950578590668802,0.4761576834964297,0.7009551347268953,0.6968852446988187,0.49333453113816544,0.41516959916325286,0.42881643201459385,0.29527536269660604
37,0.7410318845328031,0.9887788542697009,0.6440699088570824,0.8681543559452345,1.1132197410864049,1.1179991196587584,0.9574690869970764,1.136158840227373,1.0467507183894746,0.6541790623513228,0.534782054735121,0.7121739127995219,1.3853259908411448,0.9584040211872863,0.761640567032916,0.8114724403964013,0.9404872660187262,1.1038696032140751,0.8365288590668372,1.0580685042157305,0.7461915702883383,0.5117262851034007,0.5441963322315377
38,0.5964511847540246,0.7778582048455879,0.5643165200303624,0.6733473891933072,0.8500690960154607,0.9474298582049916,0.7328435531221333,0.7812582806041096,0.7373776224802345,0.6400796891098607,0.1832521043084037,0.48010043517816264,1.2630669423668723,0.9458923335975908,0.5158841761241197,0.4878091465585727,0.7546823889726634,0.9459059683182045,0.48680826202953076,0.9536513556184952,0.6748346905497494,0.40057931906892913,0.4109832729389023
39,0.4141711556966249,0.671219036648144,0.30333700071460207,0.5851261644793582,0.8619546151494998,0.7309417386269842,0.63604438579528,0.96765412261432,0.8462125276771322,0.18805860241588526,0.6905566986173967,0.4532399230631179,1.1921946573022375,0.4616709445632034,0.4909852168602042,0.6451897384221257,0.5379863892480721,1.1048656483482504,0.7379101923357233,0.6199846030934909,0.266394061625585,0.28719946442451233,0.28925438844418294
40,0.6568913678569066,0.8843924700623713,0.5472791384957136,0.7676536869881919,1.031985102739377,0.9507528776462991,0.8928035662010402,1.210123262611082,1.047752884615357,0.6947946141766328,0.7612082442587691,0.7768189403318262,1.0810772872001333,0.7238686216735467,0.8549637461759778,0.925112429536049,0.8955650035384021,0.932377660017656,1.0687346360763201,0.8467049310550834,0.7112607132528662,0.6759096621926091,0.6187828234809838
41,0.573683616593955,0.6229560534979658,0.5587269571170328,0.5734664127232588,0.7447651153880817,0.5851312388721103,0.6835559439228607,1.066962188042524,0.8612748206912143,0.838531055809632,0.9730001401107906,0.7927910607835216,0.5854383835212719,0.5010758111786839,0.8695015855507465,0.9184921173222355,0.7385435109538544,0.7371147135283626,1.1529363532200954,0.49191385452434,0.7229493334369816,0.8832177607732574,0.7583733080986254
42,0.5969791875334333,0.7092732732135495,0.5770520830265243,0.7112797740937985,0.9062443725855418,0.6597932097585111,0.6711231599152387,1.0295693762572824,0.929420429822242,0.39275222846611096,1.0634992236898333,0.6374719161439044,1.2909407813296472,0.3728497633332232,0.62241451561658,0.8058588009321304,0.4883193963892263,1.3664289593315855,0.8922799113775365,0.5308301304686024,0.352215472001126,0.6176355016879509,0.6164262790594983
43,0.37336365641486824,0.5063565619025793,0.3977799709662346,0.4644814261195415,0.6322424948277222,0.6304558593547455,0.42627867460804686,0.5769082253936146,0.5387693862014091,0.35691775443854856,0.5352974673179186,0.1738977972033605,1.1997241770090323,0.6476026495641107,0.106159452006036,0.2643792199488512,0.342595951667918,1.0676788379002367,0.2956928681506748,0.6369070791044118,0.3275542736967052,0.24135838797383202,0.25302273991973984
44,0.5560356937082722,0.4140411545216736,0.6687318675461925,0.4609470142237643,0.3365151276948816,0.5520605327398894,0.3678632529976227,0.09139529816576894,0.18895784182129904,0.8219061664126971,0.672557415389064,0.45361927193647883,1.0080020341745348,0.869443149339148,0.43220345816550554,0.30076353689216206,0.4700242530473149,0.903032724157879,0.43628070319340556,0.6945362678890956,0.7046245781048062,0.712750680368477,0.6418841625368336
45,0.679491773235142,0.7846310433260353,0.6961903141348422,0.7232154634316699,0.8207926695240902,0.9573208968040751,0.7178529461212897,0.6200670129323199,0.6647080986785712,0.7108269625716627,0.36767131444636536,0.48045857664545977,1.375571917749123,1.0387397185185325,0.4602931992222152,0.39090144899052387,0.7263972442426929,1.0916034540527983,0.2311110982875214,1.0037184004556825,0.7279229763988606,0.48469969142318103,0.5195357411326561
46,0.8862831440879824,0.9228821932649911,0.9027334377207804,0.8348924577653358,0.8707220110922558,1.0837780153326282,0.9397953420573402,0.9021852973267133,0.8190658324180073,1.1854176434113741,0.5494914642953591,0.896687050234507,0.9588889930017969,1.2418132811975784,0.965175117414069,0.8355137972326987,1.0889001979637465,0.4678334114831902,0.9682825693361481,1.1483506608492868,1.1311639401825786,0.9922669957555411,0.9033969798685251
47,0.5002214928519941,0.5883223189365353,0.4872656983643835,0.48472810714701187,0.6537928656520524,0.6783563042878268,0.6321772475356061,0.888182588611424,0.7015402495208106,0.824511381875724,0.62782807328548,0.6541541607742485,0.6280112267308602,0.7137702569131611,0.7452737800803555,0.7248002072745365,0.744666024413749,0.44022505710147847,0.945537044252072,0.6652662927527544,0.73758782261462,0.7453546353016978,0.616301025339256
48,0.19231050490562562,0.27042123934412665,0.27270492750972863,0.15615977967727182,0.3669970973281485,0.4428096013874548,0.26022750930742894,0.5062494578918656,0.34019360060490583,0.5727850752483186,0.4389907502775452,0.24910916329065289,0.8043478826353682,0.5880245243280267,0.33069333126707573,0.2962425387364938,0.3771145164191352,0.6550003941220188,0.538229514963238,0.4873443484462106,0.45896331321013667,0.45992504034426823,0.32612880057437305
49,0.7291147654488821,0.7660062473886433,0.7664087713665693,0.6934400615915207,0.7194196264083337,0.9551294722788782,0.7435988778158598,0.5932187738227843,0.5884348058139764,0.9670061328539659,0.2893966668663306,0.6342991212632799,1.114717684573094,1.134999590525467,0.6705505792589518,0.5110059312508564,0.8611472730351214,0.7243241790110282,0.568528666660627,1.038164011109257,0.9257933821176441,0.7426448015274038,0.6872832390606315
50,0.6409670239077034,0.7648027470456754,0.6363482937592071,0.661370650480981,0.7852322037965194,0.9466544444610085,0.739545437502715,0.7292514850334497,0.676843688416441,0.8161039696706602,0.10266640538352359,0.5637797136249877,1.1353702111205841,1.0253154057299139,0.6157025158150387,0.5189326655219915,0.8220100434372308,0.7557218511463063,0.5795609720417916,0.9840580188809223,0.8064511060026057,0.5871893231621952,0.5433849586571909
51,0.42773132903216304,0.33772322697532864,0.517952832514489,0.2941629561124821,0.27128851559429956,0.5015442396764144,0.36591214330729704,0.4376388104630254,0.26286746993489735,0.8265607134761306,0.5256010317326955,0.4714101881536643,0.6699145589550953,0.7767508300020503,0.5324186209938265,0.41577076467961405,0.5499576962580541,0.4804534486295212,0.6543106559971146,0.6105327055316901,0.702308566708983,0.7029374387068005,0.5765103744291782
52,0.23755728224051717,0.4828947119737898,0.15837809007669726,0.36071219424842565,0.6295106391445806,0.6044471473014432,0.4663025358358455,0.7544519391077815,0.6086824443936544,0.42769310334496874,0.437942256573962,0.3160657613457572,0.9436924903272251,0.535611016471034,0.40142195752221604,0.459637793756052,0.4831965917940504,0.780067635721416,0.6289502320140714,0.5608209915149802,0.38009881111827504,0.32568572562422327,0.20318045424358924
53,0.492309304652044,0.6325419974216981,0.4388954227111678,0.5951470783330084,0.8330461664169632,0.5742163252172833,0.6424773306804545,1.0743080230657742,0.9058313768644981,0.5064220296342666,0.9906138844822407,0.6634587895981733,0.9876717654666454,0.15807571503351936,0.7081098699926219,0.8476198920697999,0.5609631707693458,1.092449319785591,1.0210800949549483,0.39344654595490547,0.4225979681843324,0.6683120030160888,0.596526647231318
54,0.34420643065674833,0.3966001861472727,0.36112663420768976,0.3911368386520656,0.5918453348336594,0.31809127580615687,0.41728761950986026,0.8541536826682934,0.6811817859106276,0.5299796635380098,0.8999255014321808,0.5291553413085509,0.827263873440633,0.13145463456736065,0.5721084506844099,0.682374847030732,0.3686377534975848,0.9499028983533,0.886159401470238,0.13983745550624663,0.37504538753799654,0.6393050393789937,0.5369125424646302
55,0.3938561955929308,0.6609977091503674,0.2753842046934547,0.5591308604607101,0.8378741287032,0.7446811885694286,0.6292254881261155,0.9373465280331538,0.8135027334038838,0.2691867753324855,0.5940621637201465,0.42940118215413564,1.1547317940976598,0.5234215798641305,0.4813398792376504,0.6089509130001393,0.5638269567358041,1.025356287492304,0.7083833500137777,0.6511025372108925,0.32641247864247785,0.2610386788875871,0.2448225474220856
56,0.6571700801900957,0.8617629576562301,0.5585544480962321,0.750004837310303,1.0038498169782601,0.9148820006869284,0.8812619116360062,1.2124901332859612,1.0378111080020924,0.7471465835612326,0.8068410806529636,0.803664490590053,0.9906439906949419,0.7019977964432667,0.8860330713040658,0.9491644854592081,0.8980805640887893,0.8737422482059569,1.1151364055924111,0.810575626430046,0.7382732034097039,0.7388714656391034,0.6633718838359667
57,0.8257345367583812,1.0057898983080071,0.7617988571976294,0.8799548273747078,1.0704822205256406,1.1439147874364282,1.0085551503953594,1.149387803709352,1.0309780456893018,0.9594718004595976,0.545316496535124,0.8611019762115106,1.1542683900635933,1.0911425825679144,0.9384426479250161,0.9108351335305171,1.0776121598032504,0.7838274786584097,1.0160723582082676,1.119219748826146,0.9730536400285578,0.8007879252559175,0.7492666497273671
58,0.799765546918032,0.998401265067614,0.7529904555638501,0.9231968521488991,1.1133643883648958,1.130368606657926,0.9269853518427799,0.99335991399064,0.9947383067164813,0.5736224441322096,0.633017262951315,0.6346860068530527,1.6197115534254858,1.0307345742853,0.6100762771006326,0.6838827161478489,0.8473915143613833,1.3804041134030283,0.5420627917631189,1.103468102087163,0.6962495144506933,0.4233099351960416,0.553695187530899
59,0.40875456466640336,0.5303572590609367,0.4308951286679656,0.5067081361581183,0.6722559825642003,0.6232697442140062,0.44900566256979446,0.6338958263969653,0.5965117157692497,0.31868422013361464,0.6494358389852489,0.2500926374267606,1.2403731359151569,0.6081315098799556,0.1786422790969928,0.35582269020155394,0.3164890752829652,1.1491629633346176,0.37603667966220305,0.6142978531004691,0.28805784640038207,0.28958771164480873,0.31466706091434393
60,0.5747558423761351,0.4821613364344445,0.6754765172945263,0.5106778905332736,0.4382420098486891,0.6270786408265335,0.4211102642146592,0.15541531045393123,0.27923844311454354,0.7884009866488308,0.6342820898410219,0.42997247271781613,1.1067770851892444,0.8992502966166507,0.39273790736439984,0.2586760962070732,0.4877966843074955,0.971033221007397,0.33247586686939307,0.7508607409658902,0.6920080246742274,0.663680037273517,0.6134981950149742
61,0.5211710539227777,0.39337212662087734,0.615754900976691,0.4901210724385519,0.4950538655358613,0.33605900679202255,0.35778893238651477,0.603683624693839,0.5323065595239572,0.6711616773914391,0.9732297866018046,0.5296190397777191,1.03210247373989,0.5496361220692818,0.4998630451243299,0.573973782269207,0.2729218530268296,1.1327777876971283,0.716174816656664,0.3992641385396961,0.5180048674612295,0.7323803201720924,0.6680432464721406
62,0.7473231313196845,0.6435913792555422,0.7982211289700206,0.637892417301485,0.6293570155042101,0.6232202740957554,0.728391768896523,0.9712992964662375,0.7755138329884208,1.1343109911588893,1.0433098502975815,0.9294227312882816,0.13698728517639877,0.8215462491845713,1.001501174959129,0.9674869372555966,0.8731104891156364,0.4865341882129148,1.223166928474642,0.6626332667188249,0.9874507798941302,1.1149488478739178,0.9725039490181173
63,0.5920105560772853,0.6702060334718223,0.5813097152075184,0.5673500053930853,0.7093535142297854,0.772729915888583,0.712523912937347,0.9207618168211623,0.7446742757444964,0.9130084889604816,0.6219962941721292,0.7235652102163075,0.6504963614809848,0.8288353689771341,0.8140789909121325,0.772370867099286,0.836462174902104,0.3756268311769009,0.9838728681474769,0.7738235239138582,0.8344369995473151,0.8110987559325786,0.687580491525348
64,0.31429797397474996,0.40665859473390875,0.339682185592401,0.28865142361026047,0.4735769896128955,0.5528936773080776,0.4258831628800439,0.6462990508084704,0.4736958260763295,0.6746260400870663,0.4323639253840079,0.41489421846405766,0.7282688297600001,0.6565247771511445,0.5032632605402285,0.461248184819508,0.5474539744475951,0.5163094889695521,0.6851689429535568,0.5770041990128266,0.5797198133544997,0.5557488502373412,0.42181617615081235
65,0.5734195151578682,0.38633933352862904,0.6619493681701633,0.4336811655611736,0.3649317800594141,0.3409440207682788,0.47276697077031277,0.7267203472285125,0.5359894631836227,0.9670827875031776,0.9534227981037939,0.730833231671153,0.3752272490105163,0.6664970365162742,0.7843812270889595,0.7560152610641421,0.6195137321832955,0.6139995833874807,1.0087672859308348,0.4414904819794347,0.7999993740596152,0.9587682337458447,0.821498638142083
